date,day_of_week,asian_high,asian_low,asian_range_pips,yday_high,yday_low,yday_open,yday_close,dby_high,dby_low,setup1_sell,setup1_buy,setup2_sell,setup2_buy,predicted_side_setup1,predicted_side_setup2,predicted_side,actual_side,actual_sweep_time,actual_sweep_hour,session_bucket,reached_yesterday_extreme,mixed_day,agree_day
2022-09-30,Friday,0.98332,0.97943,38.9,0.98437,0.96353,0.96856,0.97994,0.97508,0.95357,True,False,False,False,high,none,high,high,02:00,2,in_session,False,False,True
2022-10-03,Monday,0.98287,0.97852,43.5,0.98287,0.97852,0.97933,0.98054,0.98537,0.97346,True,True,False,False,conflict,none,conflict,low,00:59,0,before_session,True,False,False
2022-10-04,Tuesday,0.98453,0.9806,39.3,0.98453,0.97525,0.98054,0.98422,0.98287,0.97852,True,False,False,False,high,none,high,high,01:54,1,in_session,False,False,True
2022-10-05,Wednesday,0.99905,0.99593,31.2,0.99995,0.98258,0.98423,0.99692,0.98453,0.97525,False,False,False,False,none,none,none,high,02:39,2,in_session,False,False,False
2022-10-06,Thursday,0.99264,0.99029,23.5,0.99947,0.98346,0.99691,0.99165,0.99995,0.98258,False,False,False,False,none,none,none,low,02:26,2,in_session,False,False,False
2022-10-07,Friday,0.98119,0.97863,25.6,0.99258,0.97862,0.99166,0.98047,0.99947,0.98346,False,True,False,False,low,none,low,low,02:12,2,in_session,False,False,True
2022-10-10,Monday,0.97531,0.97246,28.5,0.97531,0.97246,0.97336,0.97375,0.98167,0.97259,False,True,False,False,low,none,low,low,01:33,1,in_session,False,False,True
2022-10-11,Tuesday,0.97228,0.96807,42.1,0.97457,0.96807,0.97375,0.9682,0.97531,0.97246,False,True,False,False,low,none,low,low,00:14,0,before_session,True,False,True
2022-10-12,Wednesday,0.9712,0.96826,29.4,0.97745,0.96698,0.96819,0.96982,0.97457,0.96807,False,False,False,False,none,none,none,high,00:03,0,before_session,True,False,False
2022-10-13,Thursday,0.97219,0.96948,27.1,0.97346,0.96678,0.96979,0.97004,0.97745,0.96698,False,False,False,False,none,none,none,low,02:56,2,in_session,True,False,False
2022-10-14,Friday,0.98086,0.97616,47.0,0.98086,0.96315,0.97003,0.9787,0.97346,0.96678,False,False,False,False,none,none,none,low,03:20,3,in_session,False,False,False
2022-10-17,Monday,0.97521,0.97368,15.3,0.97521,0.97182,0.97201,0.97395,0.97996,0.9707,True,False,False,False,high,none,high,low,00:01,0,before_session,True,True,False
2022-10-18,Tuesday,0.98525,0.9823,29.5,0.98525,0.97197,0.97397,0.98409,0.97521,0.97182,True,False,False,False,high,none,high,high,00:16,0,before_session,False,False,True
2022-10-19,Wednesday,0.98667,0.9843,23.7,0.98755,0.98124,0.9841,0.9844,0.98525,0.97197,False,False,False,False,none,none,none,low,00:07,0,before_session,False,False,False
2022-10-20,Thursday,0.97716,0.97544,17.2,0.98461,0.97544,0.98441,0.97612,0.98755,0.98124,False,False,False,False,none,none,none,high,00:18,0,before_session,False,False,False
2022-10-21,Friday,0.97832,0.97649,18.3,0.98454,0.9759,0.9761,0.97684,0.98461,0.97544,False,True,False,False,low,none,low,low,00:16,0,before_session,True,False,True
2022-10-24,Monday,0.98675,0.98254,42.1,0.9899,0.98254,0.98712,0.98343,0.98689,0.97048,False,True,False,False,low,none,low,low,04:02,4,in_session,False,False,True
2022-10-25,Tuesday,0.98984,0.98773,21.1,0.98984,0.98067,0.98342,0.98846,0.9899,0.98254,False,False,False,False,none,none,none,low,01:06,1,in_session,True,False,False
2022-10-26,Wednesday,0.99673,0.99434,23.9,0.99768,0.98484,0.98845,0.99571,0.98984,0.98067,True,False,False,False,high,none,high,high,01:40,1,in_session,False,False,True
2022-10-27,Thursday,1.00934,1.00617,31.7,1.00934,0.99508,0.9957,1.00694,0.99768,0.98484,False,False,False,False,none,none,none,low,02:31,2,in_session,False,False,False
2022-10-28,Friday,0.9998,0.99578,40.2,1.00836,0.99575,1.00692,0.99922,1.00934,0.99508,False,True,False,False,low,none,low,low,03:13,3,in_session,False,False,True
2022-10-31,Monday,0.99656,0.99431,22.5,0.99656,0.99431,0.99464,0.99605,0.99925,0.99265,False,True,False,False,low,none,low,low,01:18,1,in_session,False,False,True
2022-11-01,Tuesday,0.9908,0.98841,23.9,0.99616,0.98717,0.99605,0.99049,0.99656,0.99431,False,False,False,False,none,none,none,high,00:07,0,before_session,True,False,False
2022-11-02,Wednesday,0.98996,0.98787,20.9,0.99539,0.98527,0.9905,0.98841,0.99616,0.98717,False,False,False,False,none,none,none,low,01:26,1,in_session,False,False,False
2022-11-03,Thursday,0.98394,0.98198,19.6,0.99757,0.98098,0.98841,0.98345,0.99539,0.98527,False,True,False,False,low,none,low,low,01:05,1,in_session,False,False,True
2022-11-04,Friday,0.97883,0.97481,40.2,0.98359,0.97299,0.98346,0.97861,0.99757,0.98098,False,False,False,False,none,none,none,high,00:01,0,before_session,False,False,False
2022-11-07,Monday,0.99448,0.99175,27.3,0.99469,0.99001,0.99036,0.99388,0.99664,0.9751,True,False,False,False,high,none,high,high,00:28,0,before_session,False,False,True
2022-11-08,Tuesday,1.00276,1.00034,24.2,1.0034,0.99239,0.99389,1.00057,0.99469,0.99001,False,False,False,False,none,none,none,low,00:01,0,before_session,True,False,False
2022-11-09,Wednesday,1.0088,1.0059,29.0,1.00963,0.99715,1.00058,1.00691,1.0034,0.99239,False,False,False,False,none,none,none,low,01:14,1,in_session,False,False,False
2022-11-10,Thursday,1.0029,1.00101,18.9,1.00861,0.99927,1.00693,1.00286,1.00963,0.99715,False,True,False,False,low,none,low,high,00:03,0,before_session,True,True,False
2022-11-11,Friday,1.0198,1.0163,35.0,1.02218,0.99354,1.00286,1.01922,1.00861,0.99927,True,False,False,False,high,none,high,high,00:05,0,before_session,False,False,True
2022-11-14,Monday,1.03501,1.03051,45.0,1.03501,1.03051,1.03354,1.03122,1.0364,1.01893,True,True,False,False,conflict,none,conflict,low,00:27,0,before_session,True,False,False
2022-11-15,Tuesday,1.03282,1.03121,16.1,1.03584,1.02713,1.03123,1.03211,1.03501,1.03051,True,False,False,False,high,none,high,high,00:09,0,before_session,False,False,True
2022-11-16,Wednesday,1.03868,1.03307,56.1,1.04808,1.02799,1.03209,1.0345,1.03584,1.02713,False,False,False,False,none,none,none,high,02:03,2,in_session,False,False,False
2022-11-17,Thursday,1.03909,1.03596,31.3,1.04384,1.03407,1.03453,1.03708,1.04808,1.02799,False,False,False,False,none,none,none,high,01:49,1,in_session,True,False,False
2022-11-18,Friday,1.03908,1.0361,29.8,1.04065,1.03051,1.03707,1.03648,1.04384,1.03407,False,False,False,False,none,none,none,low,01:33,1,in_session,False,False,False
2022-11-21,Monday,1.03185,1.02765,42.0,1.0333,1.02765,1.03227,1.02809,1.03959,1.03134,False,True,False,False,low,none,low,low,00:04,0,before_session,False,False,True
2022-11-22,Tuesday,1.0268,1.02511,16.9,1.02869,1.02227,1.02809,1.02601,1.0333,1.02765,False,False,False,False,none,none,none,low,00:29,0,before_session,True,False,False
2022-11-23,Wednesday,1.03247,1.03003,24.4,1.03247,1.02456,1.02601,1.0317,1.02869,1.02227,True,False,False,False,high,none,high,high,00:24,0,before_session,False,False,True
2022-11-24,Thursday,1.04484,1.04111,37.3,1.04484,1.02963,1.03168,1.04462,1.03247,1.02456,False,False,False,False,none,none,none,low,03:04,3,in_session,False,False,False
2022-11-25,Friday,1.04291,1.04034,25.7,1.04466,1.03816,1.04463,1.04212,1.04484,1.02963,False,False,False,False,none,none,none,low,04:43,4,in_session,False,False,False
2022-11-28,Monday,1.03803,1.0341,39.3,1.03836,1.0341,1.03716,1.0362,1.04282,1.03546,True,False,False,False,high,none,high,high,02:03,2,in_session,False,False,True
2022-11-29,Tuesday,1.03942,1.03339,60.3,1.04967,1.033,1.03621,1.03928,1.03836,1.0341,False,False,False,False,none,none,none,low,08:51,8,after_session,False,False,False
2022-11-30,Wednesday,1.036,1.03358,24.2,1.03933,1.03188,1.03928,1.03557,1.04967,1.033,False,False,False,False,none,none,none,high,00:08,0,before_session,True,False,False
2022-12-01,Thursday,1.04477,1.04187,29.0,1.04477,1.029,1.03558,1.0439,1.03933,1.03188,True,False,False,False,high,none,high,high,00:27,0,before_session,False,False,True
2022-12-02,Friday,1.05258,1.05049,20.9,1.05393,1.03929,1.04389,1.05231,1.04477,1.029,True,False,False,False,high,none,high,high,00:11,0,before_session,False,False,True
2022-12-05,Monday,1.05832,1.05414,41.8,1.05832,1.05303,1.05303,1.0581,1.05448,1.0428,True,False,False,False,high,none,high,high,00:29,0,before_session,True,False,True
2022-12-06,Tuesday,1.05186,1.04877,30.9,1.05948,1.048,1.05809,1.04906,1.05832,1.05303,False,True,False,False,low,none,low,low,00:27,0,before_session,False,False,True
2022-12-07,Wednesday,1.04763,1.04549,21.4,1.05326,1.04549,1.04905,1.04635,1.05948,1.048,False,True,False,False,low,none,low,low,01:08,1,in_session,True,False,True
2022-12-08,Thursday,1.05073,1.04942,13.1,1.05496,1.04431,1.04634,1.05008,1.05326,1.04549,False,False,False,False,none,none,none,low,00:25,0,before_session,True,False,False
2022-12-09,Friday,1.05853,1.05593,26.0,1.05853,1.04895,1.0501,1.05759,1.05496,1.04431,True,False,False,False,high,none,high,high,00:22,0,before_session,False,False,True
2022-12-12,Monday,1.052,1.05057,14.3,1.05372,1.05057,1.05264,1.0516,1.05881,1.05027,True,False,False,False,high,none,high,high,01:44,1,in_session,False,False,True
2022-12-13,Tuesday,1.0554,1.05311,22.9,1.058,1.05079,1.05158,1.05411,1.05372,1.05057,False,False,False,False,none,none,none,high,01:26,1,in_session,False,False,False
2022-12-14,Wednesday,1.06389,1.06197,19.2,1.06731,1.05278,1.05412,1.06239,1.058,1.05079,False,False,False,False,none,none,none,high,01:38,1,in_session,False,False,False
2022-12-15,Thursday,1.06799,1.06464,33.5,1.0695,1.06187,1.06238,1.06475,1.06731,1.05278,False,True,False,False,low,none,low,low,00:01,0,before_session,True,False,True
2022-12-16,Friday,1.06624,1.06385,23.9,1.07361,1.05921,1.06474,1.06461,1.0695,1.06187,False,False,False,False,none,none,none,high,02:17,2,in_session,False,False,False
2022-12-19,Monday,1.0613,1.05961,16.9,1.0613,1.0582,1.05895,1.06063,1.0663,1.05839,True,False,False,False,high,none,high,high,01:27,1,in_session,True,False,True
2022-12-20,Tuesday,1.0652,1.05976,54.4,1.06578,1.05757,1.06063,1.06071,1.0613,1.0582,False,False,False,False,none,none,none,low,00:24,0,before_session,True,False,False
2022-12-21,Wednesday,1.06258,1.06066,19.2,1.06584,1.05788,1.06071,1.06083,1.06578,1.05757,False,False,False,False,none,none,none,high,02:29,2,in_session,False,False,False
2022-12-22,Thursday,1.06459,1.06134,32.5,1.06459,1.05901,1.0608,1.06445,1.06584,1.05788,True,False,False,False,high,none,high,high,00:03,0,before_session,True,False,True
2022-12-23,Friday,1.06122,1.05867,25.5,1.06593,1.0573,1.06444,1.06055,1.06459,1.05901,False,False,False,False,none,none,none,high,02:05,2,in_session,False,False,False
2022-12-26,Monday,1.06291,1.06089,20.2,1.06344,1.05979,1.06114,1.06265,1.06328,1.05922,False,False,False,False,none,none,none,high,00:49,0,before_session,False,False,False
2022-12-27,Tuesday,1.06604,1.06354,25.0,1.06604,1.06151,1.06264,1.06454,1.06344,1.05979,True,False,False,False,high,none,high,high,01:06,1,in_session,True,False,True
2022-12-28,Wednesday,1.06447,1.06268,17.9,1.06694,1.06113,1.06454,1.06415,1.06604,1.06151,False,False,False,False,none,none,none,high,00:10,0,before_session,False,False,False
2022-12-29,Thursday,1.06341,1.06191,15.0,1.06742,1.06065,1.06415,1.0625,1.06694,1.06113,False,False,False,False,none,none,none,low,01:28,1,in_session,False,False,False
2022-12-30,Friday,1.06692,1.06518,17.4,1.06902,1.06109,1.06249,1.06551,1.06742,1.06065,False,False,False,False,none,none,none,low,00:56,0,before_session,True,False,False
2023-01-02,Monday,1.07087,1.06862,22.5,1.07087,1.06788,1.0697,1.06993,1.07131,1.06385,False,True,False,False,low,none,low,low,01:55,1,in_session,False,False,True
2023-01-03,Tuesday,1.06801,1.06503,29.8,1.06997,1.06499,1.06994,1.06672,1.07087,1.06788,False,True,False,False,low,none,low,low,02:09,2,in_session,False,False,True
2023-01-04,Wednesday,1.05743,1.05569,17.4,1.06706,1.05194,1.06673,1.05727,1.06997,1.06499,False,False,False,False,none,none,none,high,00:01,0,before_session,False,False,False
2023-01-05,Thursday,1.06314,1.06033,28.1,1.06354,1.05594,1.05726,1.0604,1.06706,1.05194,False,False,False,False,none,none,none,low,00:00,0,before_session,False,False,False
2023-01-06,Friday,1.05363,1.05224,13.9,1.06288,1.05148,1.06041,1.05243,1.06354,1.05594,False,True,False,False,low,none,low,low,00:02,0,before_session,False,False,True
2023-01-09,Monday,1.06782,1.06551,23.1,1.06782,1.06381,1.06406,1.06764,1.0648,1.04823,True,False,False,False,high,none,high,high,00:22,0,before_session,False,False,True
2023-01-10,Tuesday,1.07424,1.07212,21.2,1.07605,1.066,1.06764,1.07306,1.06782,1.06381,False,False,False,False,none,none,none,high,00:39,0,before_session,False,False,False
2023-01-11,Wednesday,1.0745,1.07255,19.5,1.07592,1.07119,1.07304,1.07384,1.07605,1.066,False,False,False,False,none,none,none,high,00:29,0,before_session,False,False,False
2023-01-12,Thursday,1.07733,1.07603,13.0,1.07762,1.07254,1.07383,1.07715,1.07592,1.07119,False,False,False,False,none,none,none,high,00:18,0,before_session,False,False,False
2023-01-13,Friday,1.0856,1.08315,24.5,1.08679,1.07297,1.07715,1.08398,1.07762,1.07254,False,False,False,False,none,none,none,high,03:12,3,in_session,False,False,False
2023-01-16,Monday,1.08741,1.08405,33.6,1.08741,1.08201,1.08288,1.08526,1.0864,1.07803,False,True,False,False,low,none,low,low,01:44,1,in_session,False,False,True
2023-01-17,Tuesday,1.08327,1.08061,26.6,1.08609,1.08013,1.08527,1.0826,1.08741,1.08201,False,False,False,False,none,none,none,high,01:15,1,in_session,True,False,False
2023-01-18,Wednesday,1.07992,1.07661,33.1,1.08693,1.07661,1.08258,1.07742,1.08609,1.08013,True,False,False,False,high,none,high,high,02:06,2,in_session,False,False,True
2023-01-19,Thursday,1.08054,1.07821,23.3,1.08873,1.07679,1.07743,1.07956,1.08693,1.07661,False,False,False,False,none,none,none,high,02:39,2,in_session,False,False,False
2023-01-20,Friday,1.0844,1.08278,16.2,1.0844,1.07825,1.07958,1.08294,1.08873,1.07679,True,False,False,False,high,none,high,low,00:20,0,before_session,True,True,False
2023-01-23,Monday,1.09029,1.08804,22.5,1.09029,1.08611,1.08678,1.08946,1.08587,1.08022,True,False,False,True,high,low,conflict,high,01:52,1,in_session,True,False,False
2023-01-24,Tuesday,1.08828,1.08692,13.6,1.09267,1.08461,1.08945,1.08761,1.09029,1.08611,False,False,False,False,none,none,none,high,01:26,1,in_session,True,False,False
2023-01-25,Wednesday,1.09028,1.08837,19.1,1.09028,1.08349,1.08763,1.08986,1.09267,1.08461,True,False,False,False,high,none,high,high,01:22,1,in_session,False,False,True
2023-01-26,Thursday,1.09215,1.09069,14.6,1.09246,1.08571,1.08986,1.09143,1.09028,1.08349,True,False,False,False,high,none,high,high,01:38,1,in_session,True,False,True
2023-01-27,Friday,1.08992,1.08658,33.4,1.09293,1.08505,1.09142,1.08661,1.09246,1.08571,False,False,False,False,none,none,none,low,00:03,0,before_session,False,False,False
2023-01-30,Monday,1.08792,1.0861,18.2,1.08792,1.08595,1.08643,1.08761,1.08953,1.08377,True,True,False,False,conflict,none,conflict,low,01:46,1,in_session,True,False,False
2023-01-31,Tuesday,1.08599,1.08393,20.6,1.09137,1.08389,1.0876,1.0846,1.08792,1.08595,False,True,False,False,low,none,low,low,00:57,0,before_session,False,False,True
2023-02-01,Wednesday,1.08687,1.0852,16.7,1.08747,1.08019,1.0846,1.08656,1.09137,1.08389,True,False,False,False,high,none,high,high,00:13,0,before_session,False,False,True
2023-02-02,Thursday,1.10253,1.1006,19.3,1.10327,1.08653,1.08655,1.10195,1.08747,1.08019,False,False,False,False,none,none,none,low,01:43,1,in_session,False,False,False
2023-02-03,Friday,1.08994,1.0887,12.4,1.10246,1.08851,1.10197,1.08931,1.10327,1.08653,False,True,False,False,low,none,low,high,01:53,1,in_session,True,True,False
2023-02-06,Monday,1.07987,1.0782,16.7,1.07987,1.07813,1.0782,1.07962,1.09399,1.07924,False,True,False,False,low,none,low,low,02:51,2,in_session,False,False,True
2023-02-07,Tuesday,1.07425,1.07284,14.1,1.07979,1.07092,1.07961,1.07326,1.07987,1.07813,False,True,False,False,low,none,low,high,01:14,1,in_session,True,True,False
2023-02-08,Wednesday,1.07349,1.0723,11.9,1.07664,1.0669,1.07327,1.07334,1.07979,1.07092,False,False,False,False,none,none,none,high,01:01,1,in_session,False,False,False
2023-02-09,Thursday,1.07326,1.07093,23.3,1.07607,1.07092,1.07333,1.07319,1.07664,1.0669,True,False,False,False,high,none,high,high,00:02,0,before_session,False,False,True
2023-02-10,Friday,1.07386,1.07171,21.5,1.07907,1.07171,1.07319,1.07183,1.07607,1.07092,False,True,False,False,low,none,low,high,02:17,2,in_session,True,True,False
2023-02-13,Monday,1.06748,1.06553,19.5,1.06821,1.06553,1.06808,1.06671,1.07525,1.06661,True,False,False,False,high,none,high,high,01:32,1,in_session,False,False,True
2023-02-14,Tuesday,1.07398,1.07253,14.5,1.07398,1.06628,1.06671,1.07379,1.06821,1.06553,True,False,False,False,high,none,high,high,01:43,1,in_session,False,False,True
2023-02-15,Wednesday,1.07443,1.07142,30.1,1.08044,1.07066,1.07378,1.07182,1.07398,1.06628,False,True,False,False,low,none,low,low,00:52,0,before_session,False,False,True
2023-02-16,Thursday,1.07147,1.06867,28.0,1.07327,1.06604,1.0718,1.0707,1.08044,1.07066,False,False,False,False,none,none,none,high,03:16,3,in_session,True,False,False
2023-02-17,Friday,1.06654,1.06326,32.8,1.07222,1.06326,1.0707,1.06381,1.07327,1.06604,False,True,False,False,low,none,low,low,01:27,1,in_session,False,False,True
2023-02-20,Monday,1.06912,1.06733,17.9,1.06933,1.06728,1.06849,1.06864,1.06982,1.06126,True,False,False,False,high,none,high,high,00:48,0,before_session,True,False,True
2023-02-21,Tuesday,1.06777,1.0662,15.7,1.07044,1.0662,1.06865,1.06683,1.06933,1.06728,False,True,False,False,low,none,low,low,02:21,2,in_session,False,False,True
2023-02-22,Wednesday,1.06638,1.06535,10.3,1.0698,1.06397,1.06682,1.06585,1.07044,1.0662,False,True,False,False,low,none,low,low,00:06,0,before_session,False,False,True
2023-02-23,Thursday,1.06247,1.06107,14.0,1.06632,1.05989,1.06584,1.06243,1.0698,1.06397,False,True,False,False,low,none,low,high,01:18,1,in_session,True,True,False
2023-02-24,Friday,1.06141,1.05932,20.9,1.06275,1.0579,1.06242,1.05998,1.06632,1.05989,False,False,False,False,none,none,none,low,02:03,2,in_session,False,False,False
2023-02-27,Monday,1.05598,1.054,19.8,1.05598,1.054,1.05451,1.05488,1.06021,1.05359,True,True,False,False,conflict,none,conflict,low,00:57,0,before_session,True,False,False
2023-02-28,Tuesday,1.06101,1.05855,24.6,1.06148,1.05328,1.05487,1.059,1.05598,1.054,True,False,False,False,high,none,high,low,00:10,0,before_session,True,True,False
2023-03-01,Wednesday,1.05955,1.05672,28.3,1.06406,1.05651,1.05899,1.0589,1.06148,1.05328,True,False,False,False,high,none,high,high,01:14,1,in_session,False,False,True
2023-03-02,Thursday,1.06618,1.06444,17.4,1.06913,1.05888,1.05889,1.06479,1.06406,1.05651,False,False,False,False,none,none,none,low,00:26,0,before_session,False,False,False
2023-03-03,Friday,1.06148,1.06017,13.1,1.06485,1.05764,1.06478,1.06085,1.06913,1.05888,False,False,False,False,none,none,none,high,01:07,1,in_session,False,False,False
2023-03-06,Monday,1.06498,1.0624,25.8,1.06498,1.06232,1.06266,1.06426,1.06384,1.05924,True,False,False,False,high,none,high,high,01:07,1,in_session,True,False,True
